feature,p_value,score,lgbm,BayesianRidge,gbc,mean
p22_R,1.0555718836865761e-85,494.0823303619009,0.09090909090909091,0.05912221395524235,0.0006318702741740843,0.05022105837950244
p23_G,1.2658346044761404e-21,96.69342575202317,0.07272727272727272,0.03420818202029741,0.0002140163233877819,0.03571649035698597
p23_NTEA,0.00809319608644427,7.047805072940727,0.05454545454545454,0.035063781433775074,0.000123065209804376,0.029910767063011334
p23_S,3.786691584348782e-11,44.96028681857613,0.01818181818181818,0.09663544302486082,2.4527356864264963e-05,0.03828059618784776
p24_P,2.379881233942857e-12,50.70809974495727,0.0,0.0343779675953859,0.0,0.011459322531795301
p25_ITGNHSLM,0.0002604785190130317,13.45476516324287,0.01818181818181818,0.045983185607796476,9.066690108666034e-05,0.021418556896900438
p25_V,0.05791097641396658,3.6065249083978137,0.0,0.02965924135954316,0.00041199271738627145,0.01002374469230981
p25_W,2.5857587706652036e-140,970.0082487238511,0.0,0.007310903768953704,0.0003691632339015907,0.002560022334285098
p25_Y,3.860209658671313e-09,35.4748259290026,0.12727272727272726,0.11375034517081631,0.00040207421866547704,0.08047504888740302
p26_D,5.905971688385636e-90,526.0233491766028,0.03636363636363636,0.008379376775176514,0.5425257430708631,0.195756252069892
p26_E,8.279245247477696e-86,494.8653839088018,0.0,0.01656273628421171,0.2190341034102783,0.07853227989816333
p26_FNGVPSMY,0.5303107789224195,0.3941375447660688,0.0,0.0,0.0,0.0
p26_L,0.002093542542936424,9.527550837166867,0.0,0.007302400293857005,0.10316201770003655,0.036821472664631184
p27_G,6.537718453849275e-61,322.6351523120664,0.0,0.036802184703355695,0.03741856966933669,0.024740251457564127
p27_TSFELNM,0.04978416494086154,3.8603447186694173,0.0,0.04966556353822525,0.0,0.016555187846075084
p27_V,0.0014480490784407934,10.214218095009059,0.0,0.007302400293857005,0.10316201770003655,0.036821472664631184
p27_Y,3.921160509888139e-23,104.43620143933661,0.10909090909090909,0.0638327880169576,2.4644584182712207e-05,0.05764944723068314
p28_P,2.658597854279474e-13,55.29730064637641,0.01818181818181818,0.012638662397334634,0.00041393049334086736,0.010411470357497893
p28_S,1.7102639434079492e-12,51.397868227428376,0.0,0.019023307551194312,9.804125096012042e-06,0.006344370558763441
p28_T,0.4591616185267734,0.5484654266435564,0.0,0.0,0.0,0.0
p29_L,0.050773939645101296,3.827167607725783,0.18181818181818182,0.1115449904572645,0.00036944537768961004,0.09791087255104532
p29_N,1.4717595110360633e-30,143.5879778144108,0.0,0.05092309461892167,8.244265534243716e-05,0.017001845758088035
p29_Q,2.533469314731218e-43,215.04791376028012,0.0,0.009618217786460022,0.00017354921333283637,0.0032639223332642862
p29_VYFMERI,0.023428243458496357,5.156126299108032,0.32727272727272727,0.09082072001917256,0.0005220508387631492,0.13953849937688767
p30_H,0.0032031075343805873,8.740575818304105,0.0,0.03009914717662939,0.00010552400063669133,0.010068223725755361
p30_K,0.40941960780445963,0.6811971619132354,0.0,0.0,0.0,0.0
p30_P,9.587071168463412e-13,52.60797831256658,0.0,0.005225297552147466,0.001459986247410648,0.0022284279331860383
p30_TFGQASWV,0.2874607256815885,1.1329773166931787,0.0,0.0,0.0,0.0
p30_Y,0.00014662799209044683,14.554137886953582,0.01818181818181818,0.09673764940789112,0.0005226180211296399,0.03848069520361298
p31_H,6.096806487657213e-74,409.6931643917338,0.01818181818181818,0.08979532056146176,0.0005524856839818339,0.03617654147575392
p31_L,3.232146315063709e-11,45.28780207072475,0.01818181818181818,0.012878810717024953,2.1334314839824224e-05,0.010360654404560986
p31_Y,8.380973467023461e-35,166.75884455925353,0.0,0.07848171496880807,0.011274076372235702,0.02991859711368126
p32_L,0.2115840296527004,1.5630426485598339,0.0,0.0,0.0,0.0
p32_M,7.226848013119203e-08,29.551053721222466,0.0,0.014596731888581233,1.1061670155986942e-05,0.004869264519579073
p32_V,0.04443775687508194,4.05254179856983,0.0,0.0689427253226966,0.00012613161405630383,0.02302295231225097
p33_D,6.674466165021366e-20,87.9452795848346,0.0,0.06664733615406677,0.010699128520229808,0.025782154891432194
p33_FYPSQ,0.6447827757691746,0.21270168919896199,0.0,0.0,0.0,0.0
p33_G,8.137968114282737e-07,24.712184071071157,0.01818181818181818,0.05022554379688004,0.0,0.022802453992899405
p33_H,0.13997049683680204,2.1825954099654687,0.0,0.0,0.0,0.0
p33_V,4.266363844096801e-12,49.49128260196131,0.0,0.022136527659131267,5.01195143761309e-06,0.00738051320352296
p34_E,6.706765288684711e-11,43.77942214048021,0.0,0.0706941256695514,0.0006874082243473967,0.0237938446312996
p34_HAY,0.21666460602737014,1.5287274016483285,0.0,0.0,0.0,0.0
p34_N,0.12341762312903636,2.378391692691193,0.0,0.0,0.0,0.0
p34_P,1.159034623469875e-32,154.9995856443382,0.03636363636363636,0.03807894663590972,0.00023087603881526104,0.024891153012787118
p34_S,0.0027852977400534716,8.998576290616137,0.10909090909090909,0.09404229523974612,7.127119596542422e-05,0.0677348251755402
p35_H,2.9111277984659214e-10,40.75738427369686,0.0,0.019686955411047223,0.0,0.006562318470349074
p35_K,9.095614681089569e-39,188.93017849757578,0.03636363636363636,0.09062147312987126,9.155284875678238e-05,0.042358887447421466
p35_M,4.9493782327628127e-23,103.9150047151409,0.03636363636363636,0.019416159007776577,0.00021472466004768408,0.018664840010486874
p35_P,9.082854761257088e-21,92.33390171265188,0.0,0.04559076743041225,0.0003693186003085243,0.015320028676906926
p35_R,3.9155768794701395e-30,141.30005562155577,0.0,0.05092309461892167,8.244265534243716e-05,0.017001845758088035
p35_S,0.03649815671973163,4.3883290124597405,0.01818181818181818,0.012069952444096818,0.0,0.010083923541971665
p35_V,3.1389977690952226e-31,147.21257976722927,0.03636363636363636,0.0021386478164959893,0.00038175105800573227,0.012961345079379362
p36_G,0.003054470657287051,8.828212395278996,0.0,0.09366312986964336,3.070574628334886e-05,0.031231278538642233
p36_I,6.402607148548452e-06,20.636954822457053,0.01818181818181818,0.013530697613666312,0.0,0.010570838598494831
p36_SFVMET,0.4946695415136051,0.4667790179479159,0.0,0.0,0.0,0.0
p36_W,0.0003144360825282258,13.095957448325304,0.0,0.044514301618844634,1.7584142162760865e-05,0.014843961920335798
p37_I,0.22228121291878233,1.49189168927687,0.0,0.0,0.0,0.0
p37_K,0.00010639241949544971,15.17041734525867,0.03636363636363636,0.04118870559163274,0.0,0.02585078065175637
p37_L,0.00016094301429148621,14.375505811338105,0.12727272727272726,0.11618938084465809,0.03677488622429958,0.09341233144722831
p37_M,4.179444850495424e-05,16.97525163093441,0.03636363636363636,0.06387186770174393,2.8920844219723843e-05,0.03342147496986667
p37_Q,2.95527012391658e-07,26.729742405806356,0.01818181818181818,0.02230821864466762,0.0005344194768737659,0.013674818767786522
p37_R,0.3581160387288447,0.8454585968627559,0.0,0.0,0.0,0.0
p37_TENF,0.04514774565713434,4.025652200874067,0.0,0.06669407385545661,2.0128357723052668e-05,0.022238067404393224
p37_V,5.95466762345298e-20,88.195731396972,0.0,0.06709122145843667,0.0,0.022363740486145558
p37_Y,1.3917166073145215e-21,96.4831630826658,0.0,0.06664733615406677,0.010699128520229808,0.025782154891432194
p38_H,1.9600868453317316e-09,36.85503960649251,0.0,0.019686955411047223,0.0,0.006562318470349074
p38_Y,1.341069347835834e-52,270.4240204155929,0.23636363636363636,0.11127282063133442,0.0050991662850797615,0.1175785410933502
p39_G,7.073459762816062e-19,82.78175479066138,0.10909090909090909,0.13168991234493452,0.0005865196004775581,0.08045578034544039
p39_H,4.4430549598269045e-06,21.35528801731374,0.0,0.04293702432557535,0.0013280739208223937,0.014755032748799248
p39_K,4.379068554832746e-06,21.383840785429776,0.0,0.03399982568794008,5.2268996318252145e-05,0.01135069822808611
p39_M,0.0015032433076005974,10.144360813620336,0.0,0.0030850912529444266,0.0,0.0010283637509814756
p39_N,1.193316111290478e-07,28.544314358619552,0.0,0.09114798350724311,0.0040342221812682145,0.03172740189617044
p39_R,1.1690189314552619e-11,47.39539041438017,0.09090909090909091,0.008942017535915748,0.00020142632372430362,0.03335084492291032
p39_S,5.252804860438236e-13,53.86815940212052,0.0,0.0439124508102803,0.00016545765465615092,0.014692636154978816
p39_TFILD,2.495396460378787e-06,22.492663060817492,0.03636363636363636,0.13182756893036557,0.0017977934321934327,0.056662999575398464
p39_Y,9.662556222137448e-64,340.993298315226,0.10909090909090909,0.05411366864520709,0.00037402034995021353,0.05452619936202213
p40_CFST,0.7531051139725704,0.09900788319674442,0.0,0.0,0.0,0.0
p40_G,0.5062312577344006,0.4422456720380625,0.0,0.0,0.0,0.0
p40_I,2.5759297946040932e-08,31.628780231996576,0.01818181818181818,0.11200158195265532,0.0005375159606688638,0.04357363869838079
p40_L,5.1544058252077025e-31,146.0476068247439,0.2545454545454545,0.09011651466055484,0.0005280552491063719,0.11506334148503856
p40_M,1.2244317526931889e-05,19.366240107784403,0.05454545454545454,0.009840997793446339,0.0003667041109442509,0.021584385483281707
p40_V,4.175408559100219e-05,16.97712498010521,0.16363636363636364,0.08728071389719669,5.2235822461610445e-05,0.08365643778534064
p41_L,3.227981029963974e-53,274.2233716182609,0.03636363636363636,0.021050157633067928,1.517313642052317e-05,0.019142989044374937
p41_M,0.00022726394987311678,13.715181600884861,0.0,0.007302400293857005,0.10316201770003655,0.036821472664631184
p41_Q,5.802222042084291e-192,1580.1426397136029,0.0,0.05000590843525969,1.0,0.35000196947841994
p41_T,9.647180425962792e-27,123.24650110806637,0.0,0.05092309461892167,8.244265534243716e-05,0.017001845758088035
p41_V,9.057208875475246e-05,15.480382996435974,0.0,0.04987561362278006,9.598452874596163e-05,0.016657199383842008
p42_C,0.004716775481756869,8.029747394314567,0.0,0.020793288138491222,0.0,0.006931096046163741
p42_G,4.0375651430575257e-19,84.00518252773345,0.05454545454545454,0.08686557390598965,3.288938489753255e-05,0.047147972612113905
p42_S,1.4233581856775938e-10,42.22843292863685,0.23636363636363636,0.04474526020553781,0.00033297484022032294,0.09381395713646483
p42_T,3.000455601487608e-22,99.89266813967873,0.16363636363636364,0.0047988537522887405,0.0004129850157010328,0.05628273413478447
p43_C,0.0012620280102777406,10.471318758982829,0.09090909090909091,0.12621800428361982,1.7004850977330976e-05,0.07238136668122935
p43_F,4.268759421687711e-23,104.24606939863015,0.0,0.20241387357864174,0.001051670601105873,0.06782184805991587
p43_I,6.511446620505262e-05,16.11708947573798,0.0,0.14702398312615775,0.00048123645005355406,0.04916840652540377
p43_L,0.3236091134609578,0.9755013556664835,0.0,0.0,0.0,0.0
p43_V,2.1226164640259247e-07,27.39105110643788,0.0,0.11098828215444823,0.0010968738769889142,0.03736171867714571
p44_I,0.12568134654925417,2.349938258663655,0.0,0.0,0.0,0.0
p44_T,5.659144149673251e-15,63.432460707673364,0.01818181818181818,0.04493334294018181,0.00014246804076980683,0.021085876387589936
p44_VAL,0.025679445973605063,4.996027745875305,0.09090909090909091,0.12743501740159524,0.003694963095704187,0.07401302380213011
p44_W,1.4717595110360633e-30,143.5879778144108,0.0,0.05092309461892167,8.244265534243716e-05,0.017001845758088035
p44_Y,8.86148646105209e-36,172.16817407417244,0.0,0.03657817524883898,0.0,0.012192725082946327
p45_M,1.3197665844659918e-15,66.53317344015285,0.01818181818181818,0.052575846894954925,0.0001466496331362284,0.02363477156996978
p45_Y,0.3939588263666143,0.7274690053355831,0.0,0.0,0.0,0.0
p46_G,1.0883229450078996e-159,1178.0260395565476,0.0,0.08014488534440802,0.43776538619196753,0.17263675717879187
p46_I,8.813003211430371e-11,43.21603525394675,0.10909090909090909,0.01833522755814115,0.0,0.042475378883016744
p46_L,0.19599810240148288,1.674727596412803,0.0,0.0,0.0,0.0
p46_T,3.3557108983341274e-09,35.75976412568146,0.01818181818181818,0.005252269258927112,2.9948824744170825e-06,0.00781236077440657
p46_VASMC,1.4450579224472515e-08,32.796993925054196,0.16363636363636364,0.04297622023442543,0.0004901814372061361,0.06903425510266507
p47_F,1.080957359025973e-07,28.742643970994926,0.12727272727272726,0.012295814178729584,0.0017989577954291844,0.04712249974896201
p47_I,0.4357237289785393,0.6081261213389987,0.0,0.0,0.0,0.0
p47_L,3.0307385505008063e-05,17.59910014486983,0.03636363636363636,0.002196353834041752,0.0004033616044819044,0.01298778393405334
p47_M,0.0481741474028481,3.915832880208006,0.03636363636363636,0.003188945282764766,0.00011753864412888811,0.013223373430176674
p47_TAGS,0.005614974596261632,7.711408278223013,0.0,0.007203892901051446,0.0028198967983604282,0.0033412632331372913
p47_V,0.0032440733406315933,8.717149711466025,0.05454545454545454,0.17728669264314412,0.00030208327133300384,0.07737807681997722
p48_L,1.5496141968325494e-57,301.1338713470192,0.0,0.045089239134073186,7.478659558258726e-06,0.015032239264543815
p48_V,1.3499035347670317e-60,320.611265976587,0.0,0.036802184703355695,0.03741856966933669,0.024740251457564127
p49_F,1.4432863532086879e-223,2052.9736553904036,0.38181818181818183,0.09845837294605661,0.306276807654173,0.2621844541394705
p49_G,1.0660529262533588e-08,33.41283591237049,0.01818181818181818,0.01657782193013454,1.905998681534912e-05,0.011592900032922689
p49_I,3.1274158555247526e-31,147.2212683847521,0.10909090909090909,0.05064271231908348,0.0006615285220248001,0.05346504997733912
p49_M,0.17012777527777292,1.8851941620308308,0.0,0.0,0.0,0.0
p49_V,7.775325132202427e-27,123.74026101946137,0.0,0.04698565588789345,1.3297739821993067e-05,0.015666317875905146
p50_C,7.384963188050368e-07,24.905131440800982,0.0,0.004503068703209131,0.000343517001984125,0.0016155285683977522
p50_F,2.4537947147847178e-46,232.71366421889527,0.34545454545454546,0.20163974598606998,0.002845590270562942,0.1833132939037261
p50_I,1.5313313471938675e-13,56.45727320956722,0.09090909090909091,0.019659515465185157,4.5660033319392804e-05,0.03687142213586515
p50_L,0.07963948908824653,3.080038825504847,0.12727272727272726,0.07766191543187295,0.000847642839644253,0.06859409518141482
p50_M,0.0007220919798569764,11.520363762366049,0.01818181818181818,0.0011968561263073938,2.22304124782349e-05,0.0064669682402012695
p50_S,0.0004108497120286866,12.58746588074429,0.0,0.11566398293743516,0.0005823386043327533,0.03874877384725597
p50_V,0.0003332530049785216,12.985327296157958,0.05454545454545454,0.060193978542099895,0.000872045874313805,0.03853715965395608
p51_F,0.41117007710797504,0.6761191514392828,0.0,0.0,0.0,0.0
p51_GMSC,0.0046278544327019114,8.064576195803108,0.0,0.020419424470605692,0.0,0.00680647482353523
p51_I,0.8168621426656582,0.05366570220649439,0.0,0.0,0.0,0.0
p51_L,1.7806247580243807e-08,32.374676235292505,0.05454545454545454,0.0025604685482145157,0.0001342364702972953,0.019080053187988787
p51_T,1.3584095498005837e-16,71.40214028121993,0.07272727272727272,0.03774359805690666,0.00010440061752948418,0.036858423800569626
p51_V,3.386474488700747e-51,261.8604338746162,0.2,0.02982821658771328,0.0002922542515852402,0.07670682361309951
p52_S,2.9080844609946892e-40,197.42690544509898,0.0,0.037966040132741914,5.514060692714778e-06,0.012657184731144876
p53_F,7.836046424434406e-17,72.5850328652554,0.01818181818181818,0.032593843236858,0.0031492051774864543,0.01797495553205421
p53_I,2.6980069135161662e-11,45.66162612495554,0.01818181818181818,0.045190193358057545,0.0,0.021124003846625244
p53_L,0.00016446596146727085,14.334004787347983,0.0,0.06080002635013114,0.00018624675967791537,0.020328757703269685
p53_T,1.5903073241211563e-110,692.0420634605082,0.0,0.028238279960599355,0.008402973828470845,0.012213751263023398
p53_V,1.7585035107150745e-14,61.026825112290204,0.01818181818181818,0.07761089508470996,3.905842968846976e-05,0.03194392389873887
p54_F,2.1007018834163904e-27,126.74179693915755,0.0,0.020448633085749887,0.03118842256466536,0.01721235188347175
p54_L,0.0017149879327164237,9.898580466827362,0.01818181818181818,0.028669298197959034,0.0026305509066049727,0.01649388909546073
p54_P,2.7561136730173107e-27,126.11813976121545,0.0,0.050197783487731754,0.18652958355052265,0.07890912234608481
p54_S,0.9031231325711851,0.014824386072871136,0.0,0.0,0.0,0.0
