78	Neoceratodus	forsteri	cone	single	479	0		adult	0	19
79	Neoceratodus	forsteri	cone	single	558	0		adult	0	19
80	Neoceratodus	forsteri	cone	single	623	0		adult	22	19
81	Astyanax	fasciatus	rod		520	0		adult	0	37
82	Astyanax	fasciatus	cone	single	449	0		adult	0	37
83	Astyanax	fasciatus	cone	single	547	0		adult	0	37
84	Astyanax	fasciatus	cone	single	572	0		adult	0	37
85	Astyanax	fasciatus	cone	double	547	0		adult	0	37
86	Astyanax	fasciatus	cone	double	572	0		adult	0	37
87	Alosa	kessleri	rod		510	0		adult	0	18
88	Alosa	kessleri	cone	single	509	0		adult	0	18
89	Alosa	kessleri	cone	single	557	0		adult	0	18
90	Alosa	kessleri	cone	double	509	0		adult	0	18
91	Alosa	kessleri	cone	double	557	0		adult	0	18
92	Alosa	kessleri	cone	twin	557	0		adult	0	18
93	Clupea	pallasii	rod		501	0		adult	0	5
94	Clupea	pallasii	cone	single	514	0		adult	0	5
95	Clupea	pallasii	cone	double	515	0		adult	0	5
96	Clupea	pallasii	cone	double	534	0		adult	0	5
97	Clupea	pallasii	cone	twin	529	0		adult	0	5
98	Sardinops	melanostictus	rod		502	2		adult	0	35
99	Sardinops	melanostictus	cone	single	393	3		adult	2476	35
100	Sardinops	melanostictus	cone	double	493	3		adult	0	35
101	Sardinops	melanostictus	cone	double	522	2		adult	0	35
102	Sardinops	melanostictus	cone	double	542	3		adult	0	35
103	Engraulis	mordax	rod		498	0		adult	0	5
104	Engraulis	mordax	cone	single	530	0		adult	0	5
105	Engraulis	mordax	cone	twin	532	0		adult	0	5
106	Engraulis	encrasicolus	rod		500	0		adult	0	25
107	Engraulis	encrasicolus	cone	single	492	0		adult	0	25
108	Engraulis	encrasicolus	cone	single	500	0		adult	0	25
109	Engraulis	encrasicolus	cone	triple	474	0		adult	0	25
110	Engraulis	encrasicolus	cone	triple	500	0		adult	0	25
111	Engraulis	japonicus	rod		502	0	Vitamin A1-based	adult	473	25
112	Engraulis	japonicus	cone	single	492	0	Vitamin A1-based	adult	0	25
113	Engraulis	japonicus	cone	single	502	0	Vitamin A1-based	adult	0	25
114	Engraulis	japonicus	cone	triple	478	0	Vitamin A1-based	adult	0	25
115	Engraulis	japonicus	cone	triple	502	0	Vitamin A1-based	adult	0	25
116	Abramis	ballerus	rod		518	0		adult	0	22
117	Abramis	ballerus	cone	single	451	0		adult	0	22
118	Abramis	ballerus	cone	single	537	0		adult	0	22
119	Abramis	ballerus	cone	single	620	0		adult	0	22
120	Abramis	ballerus	cone	double	537	0		adult	0	22
121	Abramis	ballerus	cone	double	620	0		adult	0	22
122	Abramis	brama	rod		537	0		adult	0	22
123	Abramis	brama	cone	single	451	0		adult	0	22
124	Abramis	brama	cone	single	537	0		adult	0	22
125	Abramis	brama	cone	single	620	0		adult	0	22
126	Abramis	brama	cone	double	537	0		adult	0	22
127	Abramis	brama	cone	double	620	0		adult	0	22
128	Alburnus	alburnus	rod		517	0		adult	0	22
129	Alburnus	alburnus	cone	single	440	0		adult	0	22
130	Alburnus	alburnus	cone	single	523	0		adult	0	22
131	Alburnus	alburnus	cone	single	571	0		adult	0	22
132	Blicca	bjoerkna	rod		539	0		adult	0	22
133	Blicca	bjoerkna	cone	single	444	0		adult	0	22
134	Blicca	bjoerkna	cone	single	533	0		adult	0	22
135	Blicca	bjoerkna	cone	single	603	0		adult	0	22
136	Carassius	auratus	rod		521	0		adult	0	3
137	Carassius	auratus	cone	single	360	0		adult	0	3
138	Carassius	auratus	cone	single	452	0		adult	0	3
139	Carassius	auratus	cone	single	532	0		adult	0	3
140	Carassius	auratus	cone	single	614	0		adult	0	3
141	Carassius	auratus	cone	double	532	0		adult	0	3
142	Carassius	auratus	cone	double	614	0		adult	0	3
143	Carassius	carassius	rod		526	0		adult	0	22
144	Carassius	carassius	cone	single	449	0		adult	0	22
145	Carassius	carassius	cone	single	529	0		adult	0	22
146	Carassius	carassius	cone	single	535	0		adult	0	22
147	Carassius	carassius	cone	single	608	0		adult	0	22
148	Carassius	carassius	cone	twin	619	0		adult	0	22
149	Carassius	auratus	rod		522	0		adult	0	29
150	Carassius	auratus	cone	single	455	0		adult	0	29
151	Carassius	auratus	cone	double	530	0		adult	0	29
152	Carassius	auratus	cone	double	625	0		adult	0	29
153	Scardinius	erythrophthalmus	rod		515	0		adult	0	49
154	Scardinius	erythrophthalmus	cone	single	355	0		adult	0	49
155	Scardinius	erythrophthalmus	cone	single	405	0		adult	0	49
156	Scardinius	erythrophthalmus	cone	single	505	0		adult	0	49
157	Scardinius	erythrophthalmus	cone	single	565	0		adult	0	49
158	Scardinius	erythrophthalmus	cone	double	505	0		adult	0	49
159	Scardinius	erythrophthalmus	cone	double	565	0		adult	0	49
160	Tinca	tinca	rod		533	0		adult	0	29
161	Tinca	tinca	cone	single	454	0		adult	0	29
162	Tinca	tinca	cone	single	533	0		adult	0	29
163	Tinca	tinca	cone	single	615	0		adult	0	29
164	Tinca	tinca	cone	double	533	0		adult	0	29
165	Tinca	tinca	cone	double	615	0		adult	0	29
166	Fundulus	heteroclitus	rod		503	0		adult	0	14
167	Fundulus	heteroclitus	cone	single	363	0		adult	0	14
168	Fundulus	heteroclitus	cone	single	400	0		adult	0	14
169	Fundulus	heteroclitus	cone	double	463	0		adult	0	14
170	Fundulus	heteroclitus	cone	double	563	0		adult	0	14
171	Fundulus	heteroclitus	cone	twin	563	0		adult	0	14
172	Lucania	goodei	cone	single	359	0		adult	0	17
173	Lucania	goodei	cone	single	405	0		adult	0	17
174	Lucania	goodei	cone	single	454	0		adult	0	17
175	Lucania	goodei	cone	single	538	0		adult	0	17
176	Lucania	goodei	cone	double	454	0		adult	0	17
177	Lucania	goodei	cone	double	538	0		adult	0	17
178	Lucania	goodei	cone	double	573	0		adult	0	17
179	Poecilia	parae	rod		503	0		adult	0	21
180	Poecilia	parae	cone	single	355	0		adult	0	21
181	Poecilia	parae	cone	single	407	0		adult	0	21
182	Poecilia	parae	cone	double	456	0		adult	0	21
183	Poecilia	parae	cone	double	526	0		adult	0	21
184	Poecilia	parae	cone	double	543	0		adult	0	21
185	Poecilia	parae	cone	twin	543	0		adult	0	21
186	Poecilia	latipinna	rod		503	0		adult	0	27
187	Poecilia	latipinna	cone	single	403	0		adult	0	27
188	Poecilia	latipinna	cone	single	463	0		adult	0	27
189	Poecilia	latipinna	cone	single	551	0		adult	0	27
190	Poecilia	latipinna	cone	single	577	0		adult	0	27
191	Poecilia	latipinna	cone	twin	551	0		adult	0	27
192	Poecilia	latipinna	cone	twin	577	0		adult	0	27
193	Poecilia	mexicana	rod		504	0		adult	0	27
194	Poecilia	mexicana	cone	single	350	0		adult	0	27
195	Poecilia	mexicana	cone	single	402	0		adult	0	27
196	Poecilia	mexicana	cone	double	461	0		adult	0	27
197	Poecilia	mexicana	cone	double	537	0		adult	0	27
198	Poecilia	mexicana	cone	double	563	0		adult	0	27
199	Poecilia	formosa	rod		504	0		adult	0	27
200	Poecilia	formosa	cone	single	352	0		adult	0	27
201	Poecilia	formosa	cone	single	404	0		adult	0	27
202	Poecilia	formosa	cone	double	463	0		adult	0	27
203	Poecilia	formosa	cone	double	560	0		adult	0	27
204	Megalops	atlanticus	rod		500	0		adult	0	44
205	Megalops	atlanticus	cone	single	364	0		adult	0	44
206	Megalops	atlanticus	cone	single	411	0		adult	0	44
207	Megalops	atlanticus	cone	single	451	0		adult	0	44
208	Megalops	atlanticus	cone	single	476	0		adult	0	44
209	Megalops	atlanticus	cone	single	551	0		adult	0	44
210	Gadus	macrocephalus	cone	single	441	0		adult	0	5
211	Gadus	macrocephalus	cone	twin	523	0		adult	0	5
212	Gaidropsarus	mediterraneus	rod		512	0		adult	0	29
213	Gaidropsarus	mediterraneus	cone	single	535	0		adult	0	29
214	Gaidropsarus	mediterraneus	cone	twin	535	0		adult	0	29
215	Microgadus	proximus	rod		497	0		adult	0	5
216	Microgadus	proximus	cone	single	439	0		adult	0	5
217	Microgadus	proximus	cone	single	523	0		adult	0	5
218	Microgadus	proximus	cone	twin	522	0		adult	0	5
219	Theragra	chalcogramma	rod		500	0		adult	0	5
220	Theragra	chalcogramma	cone	single	442	0		adult	0	5
221	Theragra	chalcogramma	cone	twin	516	0		adult	0	5
222	Poecilia	reticulata	rod		503	0		adult	0	1
223	Poecilia	reticulata	cone	single	410	0		adult	0	1
224	Poecilia	reticulata	cone	double	465	0		adult	0	1
225	Poecilia	reticulata	cone	double	473	0		adult	0	1
226	Poecilia	reticulata	cone	twin	573	0		adult	0	1
227	Merluccius	productus	rod		495	0		adult	0	5
228	Merluccius	productus	cone	single	516	0		adult	0	5
229	Merluccius	productus	cone	twin	517	0		adult	0	5
230	Aulorhynchus	flavidus	rod		499	0		adult	0	5
231	Aulorhynchus	flavidus	cone	single	360	0		adult	0	5
232	Aulorhynchus	flavidus	cone	double	496	0		adult	0	5
233	Aulorhynchus	flavidus	cone	double	536	0		adult	0	5
234	Aulostomus	chinensis	rod		494	0		adult	0	32
235	Aulostomus	chinensis	cone	single	421	0		adult	0	32
236	Aulostomus	chinensis	cone	twin	473	0		adult	0	32
237	Gasterosteus	aculeatus	rod		502	0		adult	0	5
238	Gasterosteus	aculeatus	cone	single	362	0		adult	0	5
239	Gasterosteus	aculeatus	cone	single	439	0		adult	0	5
240	Gasterosteus	aculeatus	cone	double	524	0		adult	0	5
241	Gasterosteus	aculeatus	cone	double	576	0		adult	0	5
242	Spinachia	spinachia	rod		510	0		adult	0	29
243	Spinachia	spinachia	cone	single	445	0		adult	0	29
244	Spinachia	spinachia	cone	single	555	0		adult	0	29
245	Spinachia	spinachia	cone	double	532	0		adult	0	29
246	Spinachia	spinachia	cone	double	590	0		adult	0	29
247	Gobiesox	maecmdricus	rod		500	0		adult	0	5
248	Gobiesox	maecmdricus	cone	single	440	0		adult	0	5
249	Gobiesox	maecmdricus	cone	double	526	0		adult	0	5
250	Gobiesox	maecmdricus	cone	double	567	0		adult	0	5
251	Hypomesus	pretiosus	rod		500	0		adult	0	5
252	Hypomesus	pretiosus	cone	single	369	0		adult	0	5
253	Hypomesus	pretiosus	cone	single	461	0		adult	0	5
254	Hypomesus	pretiosus	cone	double	522	0		adult	0	5
255	Hypomesus	pretiosus	cone	double	570	0		adult	0	5
256	Osmerus	dentex	rod		516	0		adult	0	26
257	Osmerus	dentex	cone	single	425	0		adult	0	26
258	Osmerus	dentex	cone	double	514	0		adult	0	26
259	Osmerus	dentex	cone	double	565	0		adult	0	26
260	Spirinchus	thaleichthys	rod		499	0		adult	0	5
261	Spirinchus	thaleichthys	cone	single	364	0		adult	0	5
262	Spirinchus	thaleichthys	cone	single	465	0		adult	0	5
263	Spirinchus	thaleichthys	cone	double	517	0		adult	0	5
264	Spirinchus	thaleichthys	cone	double	572	0		adult	0	5
265	Acanthurus	nigroris	rod		494	0		adult	0	32
266	Acanthurus	nigroris	cone	single	439	0		adult	0	32
267	Acanthurus	nigroris	cone	double	523	0		adult	0	32
268	Acanthurus	nigroris	cone	double	538	0		adult	0	32
269	Acanthurus	triostegus	rod		493	0		adult	0	32
270	Acanthurus	triostegus	cone	single	458	0		adult	0	32
271	Acanthurus	triostegus	cone	twin	518	0		adult	0	32
272	Acanthurus	achilles	rod		496	0		adult	0	32
273	Acanthurus	achilles	cone	twin	501	0		adult	0	32
274	Ctenochaetus	strigosus	rod		486	0		adult	0	32
275	Ctenochaetus	strigosus	cone	single	453	0		adult	0	32
276	Ctenochaetus	strigosus	cone	double	521	0		adult	0	32
277	Ctenochaetus	strigosus	cone	double	548	0		adult	0	32
278	Ctenochaetus	strigosus	cone	twin	501	0		adult	0	32
279	Naso	lituratus	rod		497	0		adult	0	32
280	Naso	lituratus	cone	single	421	0		adult	0	32
281	Naso	lituratus	cone	double	496	0		adult	0	32
282	Naso	lituratus	cone	double	521	0		adult	0	32
283	Naso	unicornis	rod		494	0		adult	0	32
284	Naso	unicornis	cone	single	416	0		adult	0	32
285	Naso	unicornis	cone	double	486	0		adult	0	32
286	Naso	unicornis	cone	double	507	0		adult	0	32
287	Zebrasoma	veliferum	rod		494	0		adult	0	32
288	Zebrasoma	veliferum	cone	single	448	0		adult	0	32
289	Zebrasoma	veliferum	cone	double	511	0		adult	0	32
290	Zebrasoma	veliferum	cone	double	517	0		adult	0	32
291	Zebrasoma	veliferum	cone	twin	523	0		adult	0	32
292	Zebrasoma	flavescens	rod		494	0		adult	0	32
293	Zebrasoma	flavescens	cone	single	446	0		adult	0	32
294	Zebrasoma	flavescens	cone	double	510	0		adult	0	32
295	Zebrasoma	flavescens	cone	double	519	0		adult	0	32
296	Ammodytes	hexapterus	rod		470	0		adult	0	5
297	Ammodytes	hexapterus	cone	single	398	0		adult	0	5
298	Ammodytes	hexapterus	cone	single	524	0		adult	0	5
299	Ammodytes	hexapterus	cone	twin	520	0		adult	0	5
300	Apogon	kallopterus	rod		492	0		adult	0	32
301	Apogon	kallopterus	cone	single	441	0		adult	0	32
302	Apogon	kallopterus	cone	double	494	0		adult	0	32
303	Apogon	kallopterus	cone	double	516	0		adult	0	32
304	Ronquilus	jordani	rod		492	0		adult	0	5
305	Ronquilus	jordani	cone	single	461	0		adult	0	5
306	Ronquilus	jordani	cone	twin	521	0		adult	0	5
307	Lipophyrs	pholis	rod		515	0		adult	0	29
308	Lipophyrs	pholis	cone	single	535	0		adult	0	29
309	Lipophyrs	pholis	cone	double	500	0		adult	0	29
310	Lipophyrs	pholis	cone	double	570	0		adult	0	29
311	Plagiotremus	rhinorhynchos	rod		498	0		adult	0	9
312	Plagiotremus	rhinorhynchos	cone	single	449	0		adult	0	9
313	Plagiotremus	rhinorhynchos	cone	double	520	0		adult	0	9
314	Plagiotremus	rhinorhynchos	cone	double	561	0		adult	0	9
315	Trachurus	mediterraneus	rod		502	0		adult	0	18
316	Trachurus	mediterraneus	cone	single	433	0		adult	0	18
317	Trachurus	mediterraneus	cone	twin	525	0		adult	0	18
318	Spicara	smaris	rod		502	0		adult	0	18
319	Spicara	smaris	cone	single	436	0		adult	0	18
320	Spicara	smaris	cone	twin	522	0		adult	0	18
321	Lepomis	macrochirus	rod		538	0		adult	0	20
322	Lepomis	macrochirus	cone	single	536	0		adult	0	20
323	Lepomis	macrochirus	cone	twin	620	0		adult	0	20
324	Micropterus	salmoides	rod		528	0		adult	0	34
325	Micropterus	salmoides	cone	single	535	0		adult	0	34
326	Micropterus	salmoides	cone	twin	614	0		adult	0	34
327	Chaetodon	kleini	rod		496	0		adult	0	32
328	Chaetodon	kleini	cone	double	496	0		adult	0	32
329	Chaetodon	kleini	cone	double	530	0		adult	0	32
330	Chaetodon	unimaculatus	rod		491	0		adult	0	32
331	Chaetodon	unimaculatus	cone	double	487	0		adult	0	32
332	Chaetodon	unimaculatus	cone	double	530	0		adult	0	32
333	Forcipiger	flavissimus	rod		488	0		adult	0	32
334	Forcipiger	flavissimus	cone	single	431	0		adult	0	32
335	Forcipiger	flavissimus	cone	double	490	0		adult	0	32
336	Forcipiger	flavissimus	cone	double	527	0		adult	0	32
337	Aequidens	pulcher	rod		507	0		adult	0	29
338	Aequidens	pulcher	cone	double	565	0		adult	0	29
339	Aequidens	pulcher	cone	double	605	0		adult	0	29
340	Aequidens	pulcher	cone	twin	605	0		adult	0	29
341	Aulonocara	hueseri	rod		496	0		adult	0	23
342	Aulonocara	hueseri	cone	single	415	0		adult	0	23
343	Aulonocara	hueseri	cone	double	484	0		adult	0	23
344	Aulonocara	hueseri	cone	double	526	0		adult	0	23
345	Copadichromis	borleyi	rod		494	0		adult	0	23
346	Copadichromis	borleyi	cone	single	424	0		adult	0	23
347	Copadichromis	borleyi	cone	double	478	0		adult	0	23
348	Copadichromis	borleyi	cone	double	539	0		adult	0	23
349	Crenicichla	frenata	rod		420	0		adult	0	48
350	Crenicichla	frenata	cone	single	480	0		adult	0	48
351	Crenicichla	frenata	cone	double	547	0		adult	0	48
352	Crenicichla	frenata	cone	double	614	0		adult	0	48
353	Crenicichla	frenata	cone	twin	614	0		adult	0	48
354	Cynotilapia	afra	rod		496	0		adult	0	23
355	Cynotilapia	afra	cone	single	358	0		adult	0	23
356	Cynotilapia	afra	cone	double	472	0		adult	0	23
357	Cynotilapia	afra	cone	double	525	0		adult	0	23
358	Dimidiochromis	compressiceps	rod		498	0		adult	0	23
359	Dimidiochromis	compressiceps	cone	single	447	0		adult	0	23
360	Dimidiochromis	compressiceps	cone	double	533	0		adult	0	23
361	Dimidiochromis	compressiceps	cone	double	567	0		adult	0	23
362	Haplochromis	burtoni	rod		500	0		adult	0	13
363	Haplochromis	burtoni	cone	single	455	0		adult	0	13
364	Haplochromis	burtoni	cone	double	523	0		adult	0	13
365	Haplochromis	burtoni	cone	double	562	0		adult	0	13
366	Haplochromis	pyrrhocephalus	rod		519	0		adult	0	46
367	Haplochromis	pyrrhocephalus	cone	single	462	0		adult	0	46
368	Haplochromis	pyrrhocephalus	cone	double	539	0		adult	0	46
369	Haplochromis	pyrrhocephalus	cone	double	595	0		adult	0	46
370	Haplochromis	ishmaeli	rod		507	0		adult	0	46
371	Haplochromis	ishmaeli	cone	single	456	0		adult	0	46
372	Haplochromis	ishmaeli	cone	double	535	0		adult	0	46
373	Haplochromis	ishmaeli	cone	double	569	0		adult	0	46
374	Haplochromis	piceatus	rod		503	0		adult	0	46
375	Haplochromis	piceatus	cone	single	465	0		adult	0	46
376	Haplochromis	piceatus	cone	double	522	0		adult	0	46
377	Haplochromis	piceatus	cone	double	565	0		adult	0	46
378	Lethrinops	parvidens	rod		498	0		adult	0	23
379	Lethrinops	parvidens	cone	single	426	0		adult	0	23
380	Lethrinops	parvidens	cone	double	514	0		adult	0	23
381	Lethrinops	parvidens	cone	double	563	0		adult	0	23
382	Melanochromis	auratus	rod		497	0		adult	0	23
383	Melanochromis	auratus	cone	single	414	0		adult	0	23
384	Melanochromis	auratus	cone	double	482	0		adult	0	23
385	Melanochromis	auratus	cone	double	525	0		adult	0	23
386	Melanochromis	vermivorus	rod		505	0		adult	0	38
387	Melanochromis	vermivorus	cone	single	418	0		adult	0	38
388	Melanochromis	vermivorus	cone	single	506	0		adult	0	38
389	Melanochromis	vermivorus	cone	single	555	0		adult	0	38
390	Melanochromis	vermivorus	cone	double	485	0		adult	0	38
391	Melanochromis	vermivorus	cone	double	534	0		adult	0	38
392	Metriaclima	zebra	cone	single	368	0		adult	0	7
393	Metriaclima	zebra	cone	double	482	0		adult	0	7
394	Metriaclima	zebra	cone	double	531	0		adult	0	7
395	Metriaclima	barlowi	rod		491	0		adult	0	23
396	Metriaclima	barlowi	cone	single	366	0		adult	0	23
397	Metriaclima	barlowi	cone	double	483	0		adult	0	23
398	Metriaclima	barlowi	cone	double	523	0		adult	0	23
399	Metriaclima	benetos	cone	single	379	0		adult	0	23
400	Metriaclima	benetos	cone	double	489	0		adult	0	23
401	Metriaclima	benetos	cone	double	522	0		adult	0	23
402	Metriaclima	emmiltos	cone	single	383	0		adult	0	23
403	Metriaclima	emmiltos	cone	double	482	0		adult	0	23
404	Metriaclima	emmiltos	cone	double	521	0		adult	0	23
405	Metriaclima	livingstonii	rod		495	0		adult	0	23
406	Metriaclima	livingstonii	cone	single	364	0		adult	0	23
407	Metriaclima	livingstonii	cone	double	473	0		adult	0	23
408	Metriaclima	livingstonii	cone	double	526	0		adult	0	23
409	Metriaclima	melabranchion	rod		495	0		adult	0	23
410	Metriaclima	melabranchion	cone	single	371	0		adult	0	23
411	Metriaclima	melabranchion	cone	double	477	0		adult	0	23
412	Metriaclima	melabranchion	cone	double	515	0		adult	0	23
413	Mylochromis	lateristriga	rod		496	0		adult	0	23
414	Mylochromis	lateristriga	cone	single	419	0		adult	0	23
415	Mylochromis	lateristriga	cone	double	482	0		adult	0	23
416	Mylochromis	lateristriga	cone	double	522	0		adult	0	23
417	Protomelas	taeniolatus	rod		496	0		adult	0	23
418	Protomelas	taeniolatus	cone	single	453	0		adult	0	23
419	Protomelas	taeniolatus	cone	double	527	0		adult	0	23
420	Protomelas	taeniolatus	cone	double	566	0		adult	0	23
421	Pseudotropheus	tropheops	rod		510	0		adult	0	23
422	Pseudotropheus	tropheops	cone	single	371	0		adult	0	23
423	Pseudotropheus	tropheops	cone	double	492	0		adult	0	23
424	Pseudotropheus	tropheops	cone	double	531	0		adult	0	23
425	Pseudotropheus	acei	rod		505	0		adult	0	38
426	Pseudotropheus	acei	cone	single	378	0		adult	0	38
427	Pseudotropheus	acei	cone	double	482	0		adult	0	38
428	Pseudotropheus	acei	cone	double	535	0		adult	0	38
429	Pundamilia	red head	cone	single	456	0		adult	0	8
430	Pundamilia	red head	cone	double	527	0		adult	0	8
431	Pundamilia	red head	cone	double	567	0		adult	0	8
432	Pundamilia	au	rod		503	0		adult	0	8
433	Pundamilia	azurea	cone	single	455	0		adult	0	8
434	Pundamilia	azurea	cone	double	526	0		adult	0	8
435	Pundamilia	azurea	cone	double	563	0		adult	0	8
436	Pundamilia	nyererei	rod		505	0		adult	0	8
437	Pundamilia	nyererei	cone	single	451	0		adult	0	8
438	Pundamilia	nyererei	cone	double	535	0		adult	0	8
439	Pundamilia	nyererei	cone	double	562	0		adult	0	8
440	Pundamilia	nyererei	cone	twin	562	0		adult	0	8
441	Pundamilia	luanso	rod		505	0		adult	0	8
442	Pundamilia	luanso	cone	single	455	0		adult	0	8
443	Pundamilia	luanso	cone	double	527	0		adult	0	8
444	Pundamilia	luanso	cone	double	561	0		adult	0	8
445	Pundamilia	luanso	cone	twin	561	0		adult	0	8
446	Pundamilia	pundamilia	rod		506	0		adult	0	8
447	Pundamilia	pundamilia	cone	single	455	0		adult	0	8
448	Pundamilia	pundamilia	cone	double	529	0		adult	0	8
449	Pundamilia	pundamilia	cone	double	563	0		adult	0	8
450	Pundamilia	pundamilia	cone	twin	563	0		adult	0	8
451	Tramitichromis	intermedius	rod		505	0		adult	0	38
452	Tramitichromis	intermedius	cone	single	455	0		adult	0	38
453	Tramitichromis	intermedius	cone	double	531	0		adult	0	38
454	Tramitichromis	intermedius	cone	double	568	0		adult	0	38
455	Tyrannochromis	macrostoma	rod		494	0		adult	0	23
456	Tyrannochromis	macrostoma	cone	single	410	0		adult	0	23
457	Tyrannochromis	macrostoma	cone	double	482	0		adult	0	23
458	Tyrannochromis	macrostoma	cone	double	529	0		adult	0	23
459	Embiotoca	lateralis	rod		499	0		adult	0	5
460	Embiotoca	lateralis	cone	single	459	0		adult	0	5
461	Embiotoca	lateralis	cone	single	534	0		adult	0	5
462	Embiotoca	lateralis	cone	twin	535	0		adult	0	5
463	Embiotoca	jacksoni	rod		505	0		adult	0	11
464	Embiotoca	jacksoni	cone	single	477	0		adult	0	11
465	Embiotoca	jacksoni	cone	twin	534	0		adult	0	11
466	Hypsurus	caryi	rod		506	0		adult	0	11
467	Hypsurus	caryi	cone	single	455	0		adult	0	11
468	Hypsurus	caryi	cone	single	532	0		adult	0	11
469	Hypsurus	caryi	cone	twin	532	0		adult	0	11
470	Micrometrus	minimus	rod		518	0		adult	0	11
471	Micrometrus	minimus	cone	single	470	0		adult	0	11
472	Micrometrus	minimus	cone	single	546	0		adult	0	11
473	Micrometrus	minimus	cone	twin	546	0		adult	0	11
474	Micrometrus	aurora	rod		519	0		adult	0	11
